Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,20cc,51,52,60,32,31,20cw,10,40,51s,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
42480.63,ASI,1.60E+14,,3216,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3216,14,47,103022,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 14:47,4/20/2016 15:14,0.9,24,3.4
42480.63,EZ Pass AdultZ0,1.60E+14,,3216,Pass Entry (Tag On),,1,0,0,0,0,4.5,Unlmtd,0,Success,First Transit,3216,14,47,103022,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 14:47,4/20/2016 15:14,0.9,24,3.4
42480.63,EZ Pass AdultZ0,1.60E+14,,3216,Pass Entry (Tag On),,1,0,0,0,0,14.5,Unlmtd,0,Success,First Transit,3216,14,47,103022,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 14:47,4/20/2016 15:14,0.9,24,3.4
42480.66,ASI,1.60E+14,,3216,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3216,15,41,103024,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 15:41,4/20/2016 16:05,0.9,23,1.4
42480.70,EZ Pass AdultZ0,1.60E+14,,3216,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3216,16,36,103026,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 16:37,4/20/2016 17:00,1.1,23,1.6
42480.72,ASI,1.60E+14,,3216,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3216,17,6,103027,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 17:06,4/20/2016 17:30,0.6,20,4.9
42480.72,Reg SV Regular,1.60E+14,,3216,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,7.25,Unlmtd,,Success,First Transit,3216,17,6,103027,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 17:06,4/20/2016 17:30,0.6,20,4.9
42480.73,Reg SV Regular,1.60E+14,,3216,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,85.25,Unlmtd,,Success,First Transit,3216,17,6,103027,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 17:06,4/20/2016 17:30,0.6,20,4.9
42480.73,ASI,1.60E+14,,3216,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3216,17,28,103028,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 17:31,4/20/2016 17:54,3.1,26,0.9
42480.73,Reg SV Regular,1.60E+14,,3216,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,41.5,Unlmtd,,Success,First Transit,3216,17,28,103028,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 17:31,4/20/2016 17:54,3.1,26,0.9
42480.74,Reg SV Regular,1.60E+14,,3216,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,11.25,Unlmtd,,Success,First Transit,3216,17,28,103028,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 17:31,4/20/2016 17:54,3.1,26,0.9
42480.77,Reg SV Regular,1.60E+14,,3216,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,1.75,Unlmtd,,Success,First Transit,3216,18,23,103030,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 18:24,4/20/2016 18:44,1.1,22,-0.4
42480.79,Reg SV Regular,1.60E+14,,3216,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,0,Unlmtd,,Success,First Transit,3216,18,52,103031,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 18:53,4/20/2016 19:18,1.1,19,7.6
42480.81,Reg SV Regular,1.70E+18,,3216,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,30.25,Unlmtd,,Success,First Transit,3216,19,18,103032,10,0,0,0,0,0,0,0,1,0,0,4/20/2016 19:18,4/20/2016 19:41,0.9,22,1.6
42480.31,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,6,36,293002,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 6:38,4/20/2016 7:32,2.5,56,1
42480.32,EZ Pass AdultZ0,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,3,Unlmtd,0,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.32,EZ Pass AdultZ0,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,9.8,Unlmtd,0,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.32,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.34,Reg SV Sr/Dis,1.60E+14,,3218,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,13.45,Unlmtd,,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.34,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,16.6,Unlmtd,,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.34,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.35,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,8.9,Unlmtd,,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.35,Reg SV Student,1.70E+18,,3218,SV Entry (Tag On),,1,0.5,0,-0.5,-0.5,11.15,Unlmtd,,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.35,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,7,32,293003,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 7:34,4/20/2016 8:39,2.2,67,0.2
42480.36,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,8,39,293004,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 8:39,4/20/2016 9:47,0.7,69,-0.5
42480.37,Reg SV Regular,1.70E+18,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,13,Unlmtd,,Success,First Transit,3218,8,39,293004,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 8:39,4/20/2016 9:47,0.7,69,-0.5
42480.38,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,4.65,Unlmtd,,Success,First Transit,3218,8,39,293004,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 8:39,4/20/2016 9:47,0.7,69,-0.5
42480.39,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,8,39,293004,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 8:39,4/20/2016 9:47,0.7,69,-0.5
42480.41,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,9,48,293005,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 9:48,4/20/2016 10:59,0.2,70,1.2
42480.42,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,9,48,293005,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 9:48,4/20/2016 10:59,0.2,70,1.2
42480.43,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,10.75,Unlmtd,,Success,First Transit,3218,9,48,293005,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 9:48,4/20/2016 10:59,0.2,70,1.2
42480.44,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,11,Unlmtd,,Success,First Transit,3218,9,48,293005,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 9:48,4/20/2016 10:59,0.2,70,1.2
42480.44,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,9,48,293005,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 9:48,4/20/2016 10:59,0.2,70,1.2
42480.46,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.46,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.47,Reg SV Sr/Dis,1.60E+14,,3218,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,1.3,Unlmtd,,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.48,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.48,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.49,EZ Pass S/D Z0,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.49,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,1.5,Unlmtd,,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.49,Reg SV Sr/Dis,1.60E+14,,3218,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,13.1,Unlmtd,,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.50,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.50,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,10,58,293006,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 11:00,4/20/2016 12:13,2.7,73,3
42480.51,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 12:14,4/20/2016 13:25,3.5,73,1.2
42480.51,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,4.5,Unlmtd,,Success,First Transit,3218,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 12:14,4/20/2016 13:25,3.5,73,1.2
42480.51,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 12:14,4/20/2016 13:25,3.5,73,1.2
42480.52,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 12:14,4/20/2016 13:25,3.5,73,1.2
42480.53,Reg SV Sr/Dis,1.60E+14,,3218,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,13.1,Unlmtd,,Success,First Transit,3218,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 12:14,4/20/2016 13:25,3.5,73,1.2
42480.54,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,1.55,Unlmtd,,Success,First Transit,3218,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 12:14,4/20/2016 13:25,3.5,73,1.2
42480.54,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0.05,Unlmtd,0,Success,First Transit,3218,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 12:14,4/20/2016 13:25,3.5,73,1.2
42480.56,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 13:25,4/20/2016 14:38,2,75,0
42480.56,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 13:25,4/20/2016 14:38,2,75,0
42480.57,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 13:25,4/20/2016 14:38,2,75,0
42480.58,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 13:25,4/20/2016 14:38,2,75,0
42480.58,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,0.75,Unlmtd,,Success,First Transit,3218,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 13:25,4/20/2016 14:38,2,75,0
42480.59,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,6,Unlmtd,,Success,First Transit,3218,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 13:25,4/20/2016 14:38,2,75,0
42480.61,EZ Pass AD Repl,1.70E+18,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 14:39,4/20/2016 15:50,1,72,-0.8
42480.62,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 14:39,4/20/2016 15:50,1,72,-0.8
42480.62,Reg SV Sr/Dis,1.60E+14,,3218,Hotlisted - Reject Everywhere,,1,0,0,0,0,0,Unlmtd,,Hotlisted - Reject,First Transit,3218,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 14:39,4/20/2016 15:50,1,72,-0.8
42480.63,PS Try Tran Mon,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 14:39,4/20/2016 15:50,1,72,-0.8
42480.64,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 14:39,4/20/2016 15:50,1,72,-0.8
42480.64,Reg SV Sr/Dis,1.60E+14,,3218,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,22.5,Unlmtd,,Success,First Transit,3218,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 14:39,4/20/2016 15:50,1,72,-0.8
42480.64,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,16.25,Unlmtd,,Success,First Transit,3218,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 14:39,4/20/2016 15:50,1,72,-0.8
42480.67,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.67,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,35.75,Unlmtd,,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,11,Unlmtd,,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,25.5,Unlmtd,,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,Reg SV Sr/Dis,1.60E+14,,3218,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,36.45,Unlmtd,,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,24.05,Unlmtd,,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,1.25,Unlmtd,,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.69,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.70,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,4.5,Unlmtd,,Success,First Transit,3218,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 15:51,4/20/2016 17:00,0.2,70,-0.5
42480.71,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,10.5,Unlmtd,,Success,First Transit,3218,17,1,293011,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 17:01,4/20/2016 18:09,0.2,68,1
42480.71,Reg SV Regular,1.60E+14,,3218,No Prod Use Type,,1,0,0,0,0,10.5,Unlmtd,,Passback,First Transit,3218,17,1,293011,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 17:01,4/20/2016 18:09,0.2,68,1
42480.71,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,17,1,293011,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 17:01,4/20/2016 18:09,0.2,68,1
42480.71,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,11.5,Unlmtd,,Success,First Transit,3218,17,1,293011,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 17:01,4/20/2016 18:09,0.2,68,1
42480.73,Reg SV Sr/Dis,1.60E+14,,3218,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,2.1,Unlmtd,,Success,First Transit,3218,17,1,293011,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 17:01,4/20/2016 18:09,0.2,68,1
42480.73,Reg SV Regular,1.60E+14,,3218,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,69.45,Unlmtd,,Success,First Transit,3218,17,1,293011,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 17:01,4/20/2016 18:09,0.2,68,1
42480.74,ASI,1.60E+14,,3218,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3218,17,1,293011,20cc,1,0,0,0,0,0,0,0,0,0,4/20/2016 17:01,4/20/2016 18:09,0.2,68,1
42480.31,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,7,23,303001,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 7:23,4/20/2016 7:53,0.2,26,4.2
42480.34,Reg SV Regular,1.60E+14,,3296,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,15.5,Unlmtd,,Success,First Transit,3296,7,59,303002,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 7:59,4/20/2016 8:28,0.7,29,0.4
42480.35,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,7,59,303002,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 7:59,4/20/2016 8:28,0.7,29,0.4
42480.35,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,7,59,303002,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 7:59,4/20/2016 8:28,0.7,29,0.4
42480.35,Reg SV Regular,1.60E+14,,3296,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,0.5,Unlmtd,,Success,First Transit,3296,7,59,303002,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 7:59,4/20/2016 8:28,0.7,29,0.4
42480.35,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,7,59,303002,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 7:59,4/20/2016 8:28,0.7,29,0.4
42480.36,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/20/2016 8:28,4/20/2016 8:56,0.7,29,-0.8
42480.36,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/20/2016 8:28,4/20/2016 8:56,0.7,29,-0.8
42480.40,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,9,37,303005,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 9:38,4/20/2016 10:02,1.2,26,-0.3
42480.40,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,9,37,303005,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 9:38,4/20/2016 10:02,1.2,26,-0.3
42480.40,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,9,37,303005,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 9:38,4/20/2016 10:02,1.2,26,-0.3
42480.41,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,9,37,303005,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 9:38,4/20/2016 10:02,1.2,26,-0.3
42480.41,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,9,37,303005,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 9:38,4/20/2016 10:02,1.2,26,-0.3
42480.45,Reg SV Regular,1.60E+14,,3296,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,4.25,Unlmtd,,Success,First Transit,3296,10,42,303007,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 10:43,4/20/2016 11:06,1.7,25,-0.5
42480.45,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,10,42,303007,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 10:43,4/20/2016 11:06,1.7,25,-0.5
42480.45,Reg SV College,1.70E+18,,3296,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,44,Unlmtd,,Success,First Transit,3296,10,42,303007,32,0,0,0,0,1,0,0,0,0,0,4/20/2016 10:43,4/20/2016 11:06,1.7,25,-0.5
42480.48,DCFS EZ (New),1.70E+18,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,11,20,303008,31,0,0,0,0,0,1,0,0,0,0,4/20/2016 11:20,4/20/2016 11:53,0.7,35,-1
42480.48,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,11,20,303008,31,0,0,0,0,0,1,0,0,0,0,4/20/2016 11:20,4/20/2016 11:53,0.7,35,-1
42480.48,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,1.75,Unlmtd,0,Success,First Transit,3296,11,20,303008,31,0,0,0,0,0,1,0,0,0,0,4/20/2016 11:20,4/20/2016 11:53,0.7,35,-1
42480.49,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,11,20,303008,31,0,0,0,0,0,1,0,0,0,0,4/20/2016 11:20,4/20/2016 11:53,0.7,35,-1
42480.49,ASI,1.60E+14,,3296,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3296,11,20,303008,31,0,0,0,0,0,1,0,0,0,0,4/20/2016 11:20,4/20/2016 11:53,0.7,35,-1
